76ers,Bucks,Bulls,Cavaliers,Celtics,Clippers,Grizzlies,Hawks,Heat,Hornets,Jazz,Kings,Knicks,Lakers,Magic,Mavericks,Nets,Nuggets,Pacers,Pelicans,Pistons,Raptors,Rockets,Spurs,Suns,Thunder,Timberwolves,Trail Blazers,Warriors,Wizards
56,46,33,48,65,61,19,36,34,18,23,35,55,30,44,46,35,57,42,48,16,33,40,18,50,63,57,19,43,22
59,49,26,43,59,56,26,34,41,18,27,38,50,32,45,48,34,61,44,50,24,36,39,17,47,53,55,18,44,19
67,52,20,45,62,64,23,35,35,21,26,37,44,35,40,46,36,63,44,48,22,26,40,13,55,62,50,19,44,18
58,41,30,43,65,58,18,42,42,19,25,34,59,43,42,49,34,55,35,51,15,36,38,23,47,59,60,23,31,17
59,48,29,50,64,58,15,39,42,21,23,37,54,42,49,51,27,57,37,48,14,28,39,20,47,58,56,21,40,19
56,58,31,48,67,56,20,30,45,14,22,41,52,34,45,47,34,59,41,47,19,34,44,22,43,52,55,16,38,22
57,44,29,43,66,58,19,42,40,17,21,33,50,36,47,47,44,63,41,51,17,28,40,19,47,57,56,25,32,23
65,45,27,38,63,47,25,36,40,22,18,40,44,48,46,54,32,60,38,46,22,36,44,24,49,53,57,21,38,14
58,41,33,42,71,48,26,33,44,24,26,33,50,40,47,43,38,63,41,47,19,28,31,22,42,62,59,14,46,21
56,44,31,51,62,58,26,34,36,22,22,24,54,36,53,46,35,56,43,44,21,33,34,17,55,63,58,19,39,20
60,49,33,40,60,55,19,35,44,18,26,32,57,41,52,43,31,54,42,55,20,23,45,24,49,58,57,16,39,15
66,46,29,45,62,59,26,39,30,15,16,41,46,40,46,49,33,55,42,45,20,28,36,27,48,54,61,22,44,22
56,50,31,41,62,51,26,43,41,18,23,38,53,26,40,45,33,61,37,45,21,35,48,19,44,62,61,20,41,21
68,50,33,40,63,55,19,36,36,22,23,34,45,46,49,43,35,64,45,51,23,23,41,15,40,66,55,22,32,18
56,47,30,41,66,51,18,39,28,19,26,39,56,37,52,40,43,51,40,40,20,42,48,27,45,52,59,19,43,18
60,49,30,39,62,53,20,36,40,17,30,41,54,38,57,44,37,52,43,49,19,33,34,21,44,56,61,13,38,22
61,45,21,42,58,53,18,38,36,18,37,41,51,35,50,55,28,53,46,47,21,40,42,15,48,57,54,21,42,19
53,50,26,47,68,58,16,31,39,16,29,38,53,36,44,56,36,49,44,51,13,39,40,20,46,62,53,14,46,19
59,51,33,40,66,57,23,30,35,17,29,38,48,42,52,46,25,59,46,50,20,28,37,20,47,53,61,21,38,21
59,43,40,33,69,59,22,37,38,21,28,38,54,32,54,39,29,55,34,55,17,25,46,16,51,60,58,15,44,21
56,46,27,42,62,56,23,30,38,15,29,45,51,37,46,47,43,58,46,49,26,31,41,19,39,49,53,24,41,23
57,38,28,45,58,62,23,42,42,20,23,33,48,42,40,43,35,62,43,52,16,31,41,24,41,60,55,18,44,26
61,56,24,38,68,59,20,34,41,19,30,47,47,32,45,37,35,53,43,49,21,28,43,21,46,59,61,27,36,12
63,50,33,42,66,56,19,43,42,20,25,44,54,41,41,48,34,56,37,41,20,28,44,16,44,58,54,11,44,18
54,52,29,42,64,68,25,28,36,18,28,32,53,38,43,38,45,52,42,48,20,36,50,20,53,48,60,22,33,15
53,43,31,51,65,59,18,35,40,17,28,39,57,35,45,50,32,62,46,40,15,32,39,20,43,60,54,14,52,17
61,50,30,44,66,55,21,43,44,15,26,35,47,36,45,52,39,49,45,54,21,30,43,18,36,59,49,17,45,17
53,49,31,44,67,60,21,35,38,22,21,40,54,35,51,45,35,64,44,47,20,29,49,12,41,56,57,22,35,15
58,51,40,51,69,47,24,42,36,17,30,35,56,33,44,49,27,56,44,45,24,28,39,12,44,62,56,19,35,19
61,47,33,43,68,52,19,31,46,18,23,42,52,35,40,50,33,55,53,51,16,30,42,18,40,60,58,19,37,20
57,47,39,47,68,52,22,38,37,15,30,38,44,36,49,41,38,62,36,52,17,35,38,17,45,55,56,20,42,19
55,53,25,45,64,53,19,33,46,16,17,42,53,34,44,48,31,60,49,51,24,28,41,21,46,64,56,19,37,18
48,46,36,51,66,60,21,35,40,15,24,39,48,28,48,42,39,57,51,59,20,27,36,26,41,53,62,18,37,19
62,46,32,43,68,56,21,29,37,19,23,41,56,33,51,49,42,56,39,42,24,23,36,16,50,61,52,18,48,19
57,41,28,39,66,52,26,45,32,22,24,36,58,39,47,44,32,57,46,51,13,34,36,21,52,55,56,16,44,23
60,53,28,47,66,51,17,36,39,18,25,35,57,33,44,48,37,58,40,48,27,27,37,18,36,60,62,22,42,21
57,40,30,41,64,46,31,38,39,18,18,43,59,39,48,50,38,59,43,46,18,27,44,14,48,57,55,16,46,20
64,49,33,42,66,65,21,34,34,16,25,38,50,35,51,50,34,56,42,51,15,27,42,17,49,53,62,20,33,18
61,47,24,44,58,56,23,41,27,18,23,40,55,41,44,38,33,59,52,47,20,40,40,22,49,55,53,21,41,20
56,46,27,44,65,55,19,32,42,23,27,37,53,33,48,41,32,61,42,46,26,35,42,18,46,59,49,15,48,25
58,51,22,40,68,58,23,35,34,14,21,37,52,33,52,45,34,60,46,45,24,40,37,25,39,62,51,27,37,22
59,55,34,40,67,50,19,37,36,20,27,41,52,40,45,34,29,62,47,47,18,29,39,21,51,65,57,18,33,20
55,44,35,47,67,58,24,40,43,17,25,48,50,40,44,39,33,57,49,45,20,29,32,21,43,53,54,22,37,21
61,38,32,43,64,55,17,33,47,18,28,44,48,40,46,43,37,55,49,57,17,29,33,16,50,55,61,17,43,16
56,49,26,46,61,51,22,31,40,17,29,39,54,40,43,46,31,63,40,49,21,34,48,23,43,61,52,18,43,16
65,53,27,56,66,57,21,35,32,16,26,42,54,29,49,46,27,54,39,45,22,38,34,18,47,56,56,22,42,18
58,44,27,49,67,53,23,40,45,16,26,39,53,35,44,49,29,56,39,52,16,32,40,19,45,55,57,12,50,22
58,48,32,47,69,57,30,37,34,13,30,43,53,31,47,45,36,53,51,49,23,28,28,20,41,57,52,18,40,22
61,41,24,43,67,54,30,40,41,12,19,41,59,40,45,43,36,49,52,52,14,29,36,18,40,60,58,21,46,21
61,44,22,50,70,56,20,40,27,19,34,38,52,38,50,51,31,50,45,46,20,29,28,22,47,60,50,27,40,25
55,40,26,43,68,56,22,30,39,15,21,41,63,29,58,44,38,56,48,53,18,28,41,24,47,58,54,20,35,22
62,47,25,44,65,50,20,36,35,21,19,34,50,36,53,49,42,60,42,40,24,35,40,20,47,62,57,20,38,19
57,42,35,50,68,58,22,39,41,21,25,40,56,37,49,39,29,59,44,51,20,37,49,18,39,52,52,16,31,16
61,42,35,40,62,60,21,35,28,15,33,37,45,31,49,46,31,58,48,49,21,30,41,22,48,56,47,23,48,30
53,43,31,38,68,51,17,37,41,14,32,38,50,35,51,48,38,60,43,48,13,30,39,16,52,59,57,23,49,18
61,52,32,47,64,44,22,26,32,19,31,40,46,33,55,47,31,49,51,52,20,31,43,17,48,63,56,22,41,17
55,54,27,33,63,50,23,38,36,19,19,41,45,33,55,43,41,61,42,50,16,36,42,18,54,58,54,20,49,17
53,49,26,43,62,61,22,40,34,14,25,41,49,30,51,47,32,55,50,41,20,32,42,15,56,59,64,16,43,20
58,46,28,44,63,60,22,36,49,14,25,33,59,33,46,48,37,53,49,40,21,26,37,24,48,58,55,18,41,21
60,48,34,47,65,62,18,29,47,18,23,40,51,33,43,40,33,64,44,51,21,24,36,21,49,52,52,19,44,24
54,53,31,43,63,49,16,38,34,21,23,44,51,38,45,44,28,56,42,48,22,28,42,22,44,67,63,23,40,20
58,47,39,46,60,55,22,41,37,14,31,35,55,29,42,49,33,58,52,48,17,30,35,15,47,59,62,16,48,12
57,48,26,43,66,59,18,35,42,14,16,34,54,46,48,46,42,47,47,49,23,36,44,18,54,50,54,22,37,17
59,39,27,51,71,57,29,37,39,19,23,33,57,38,54,45,28,64,42,39,18,27,34,15,47,59,60,20,44,17
57,50,25,41,64,58,20,40,34,19,28,38,49,34,46,49,37,60,46,51,19,32,33,15,51,56,57,17,43,23
56,47,28,39,64,61,20,34,37,17,21,37,51,36,53,35,29,60,51,56,19,32,45,18,38,55,65,18,40,30
56,50,33,49,68,61,20,33,35,13,17,46,52,27,53,48,36,56,43,50,24,26,39,20,40,53,60,17,46,21
57,48,26,41,63,59,22,34,37,19,19,37,50,37,47,55,42,60,41,51,21,35,36,23,51,55,50,13,43,20
59,53,30,43,65,52,23,40,43,17,21,43,53,41,46,36,42,54,48,42,17,29,41,26,47,51,55,20,34,21
53,42,30,45,64,54,23,29,38,25,34,42,51,36,46,41,37,64,46,40,21,27,46,21,44,54,58,16,42,23
59,51,30,51,69,50,21,38,34,13,33,34,55,38,46,42,38,55,40,39,20,35,36,24,44,55,52,21,41,28
52,51,34,49,67,52,20,36,42,18,30,30,55,32,51,49,33,54,44,50,20,29,34,22,46,58,53,16,45,20
62,56,20,44,62,50,27,33,41,16,30,37,54,41,43,43,31,64,41,51,27,32,43,15,43,51,59,24,34,18
68,50,36,39,61,56,19,30,42,13,25,36,50,40,47,55,32,55,42,50,24,33,36,17,41,59,56,18,40,22
65,43,30,41,64,43,23,42,41,20,24,39,46,32,47,40,36,57,50,50,19,33,48,17,50,55,57,13,46,21
62,44,27,44,64,50,30,39,44,17,32,36,57,28,47,42,36,59,39,52,18,36,45,14,40,60,51,24,39,16
64,48,24,42,63,59,18,37,39,15,25,36,55,32,56,46,38,53,38,49,22,30,39,28,47,59,54,23,34,19
56,46,23,44,62,56,20,39,43,14,22,46,64,42,42,45,34,54,46,44,17,30,46,19,42,55,59,18,42,22
62,48,32,43,63,51,18,35,42,15,24,31,49,41,59,51,27,56,41,45,20,27,32,17,54,53,69,21,45,21
57,52,31,38,63,50,24,38,40,18,27,44,58,30,50,40,45,58,41,47,20,24,35,19,51,55,56,19,39,23
65,51,25,44,62,52,27,39,33,15,28,31,54,37,51,42,33,54,46,50,22,33,32,20,43,64,62,22,36,19
60,54,27,46,62,54,27,39,40,17,24,29,51,35,50,41,40,61,33,54,24,32,49,16,49,56,47,17,42,16
56,47,28,47,63,54,21,30,45,16,25,42,56,46,54,45,31,59,45,41,23,34,42,18,45,54,55,15,38,17
56,42,30,42,64,56,22,38,36,19,26,34,49,36,49,53,40,50,50,50,25,35,42,17,49,52,50,17,44,19
64,47,28,47,69,60,24,31,37,17,24,39,59,33,48,43,38,52,45,40,22,30,38,21,50,50,54,21,46,15
61,48,25,44,64,57,19,44,41,16,29,33,55,40,37,45,37,53,47,45,19,29,39,18,47,60,58,15,44,23
59,46,32,43,56,60,15,41,48,11,29,45,51,35,44,38,33,61,49,41,19,40,42,21,40,55,57,19,35,27
60,45,26,39,64,53,20,36,42,22,27,38,49,41,46,45,35,57,46,48,24,30,37,20,51,57,50,21,40,23
56,42,32,38,62,53,21,39,36,10,21,46,56,37,55,43,46,58,45,43,22,35,35,20,39,59,63,20,40,20
64,51,27,42,67,53,25,37,37,11,22,42,58,39,46,43,29,60,38,46,17,34,46,19,37,60,58,19,42,23
59,53,26,35,62,46,23,33,35,23,21,48,58,33,45,47,43,58,50,40,22,20,41,23,43,70,53,26,45,11
58,43,26,49,65,51,19,31,46,21,29,36,51,37,45,48,26,59,47,46,20,29,41,20,47,60,60,24,37,21
57,40,29,35,69,55,21,36,39,23,23,38,56,36,45,49,39,51,43,50,20,31,32,19,52,61,52,19,48,24
59,44,25,55,57,53,21,38,39,19,26,43,53,37,49,45,27,55,49,51,17,27,46,20,45,66,45,19,41,21
56,50,27,43,64,51,26,37,40,20,17,34,47,41,52,35,40,59,49,45,26,23,40,15,46,66,50,25,43,25
58,53,36,45,61,61,23,32,36,21,28,38,53,33,40,43,39,59,43,51,19,29,37,17,45,54,56,15,46,21
61,44,26,48,69,62,25,41,41,16,22,37,54,35,43,47,30,63,43,50,19,34,38,17,46,56,48,17,42,18
61,54,22,37,62,53,20,39,39,15,22,35,49,37,43,45,39,61,50,54,16,34,47,14,48,65,50,23,40,18
50,44,28,48,69,55,29,42,38,15,22,40,53,36,48,46,31,56,43,44,25,37,39,19,39,55,61,22,38,20
61,45,29,40,68,59,27,33,39,17,24,40,59,36,43,50,37,58,46,41,25,29,36,21,44,60,52,18,38,17
60,53,39,43,60,57,13,28,39,26,27,33,41,38,48,49,42,51,48,51,26,31,36,25,43,59,54,16,38,18
65,42,32,48,69,53,19,34,41,24,17,39,47,32,52,38,34,55,40,47,25,36,42,23,57,59,53,15,36,18
49,53,26,39,60,59,24,37,52,10,24,40,51,30,46,55,31,58,44,48,19,31,48,21,48,57,48,20,41,23
58,50,31,43,66,58,20,43,45,15,24,37,58,33,44,45,39,55,40,51,19,29,39,26,46,52,52,16,39,19
52,43,31,45,66,55,27,35,33,18,33,37,56,34,48,45,27,64,51,49,17,30,38,17,47,53,62,22,39,18
59,49,31,44,66,50,23,31,40,19,26,40,60,35,45,41,30,59,47,54,18,31,31,18,44,55,59,29,39,19
55,44,28,45,70,55,27,40,37,14,24,43,58,34,43,42,34,62,43,49,26,35,29,26,46,53,55,18,39,18
62,50,34,44,63,56,23,30,49,17,23,40,53,28,47,52,37,51,46,48,18,28,41,16,41,53,52,21,49,20
56,44,38,38,60,55,16,31,44,16,29,41,60,44,50,48,28,51,45,55,18,35,46,17,46,55,58,20,32,16
55,51,24,44,62,55,21,36,35,17,29,45,55,34,48,53,35,51,45,49,21,36,40,16,48,56,57,16,39,19
61,45,33,41,65,56,25,38,43,20,23,48,44,31,49,54,38,55,43,50,16,35,36,16,42,55,57,12,36,25
57,53,26,48,63,52,26,45,35,18,26,35,54,40,58,45,36,59,45,51,18,24,39,24,45,56,54,11,37,12
60,41,31,47,62,48,25,43,32,20,23,33,53,46,51,53,28,60,42,50,21,30,33,20,47,57,61,19,37,19
60,42,34,50,66,54,20,37,38,23,26,38,51,39,48,43,26,58,44,46,24,34,43,18,42,60,51,18,36,23
58,51,22,40,61,54,23,34,39,17,23,46,58,36,50,45,32,53,52,54,13,32,36,24,44,55,56,20,45,19
53,45,34,45,62,48,27,36,41,14,27,39,55,34,50,43,40,60,46,50,26,29,26,17,47,65,56,17,42,18
60,42,33,42,69,60,20,40,39,16,28,36,49,45,47,55,35,56,47,41,21,25,40,14,42,58,63,16,39,14
60,47,28,45,62,48,21,35,31,18,26,41,52,39,54,44,29,55,46,47,26,25,46,17,57,54,63,18,39,19
56,49,31,46,58,63,21,31,35,25,17,41,55,40,57,54,31,53,39,49,16,30,35,19,43,56,62,21,42,17
53,53,25,54,69,56,26,44,33,19,23,49,51,27,54,45,36,60,43,44,20,28,36,20,52,57,45,16,38,16
54,51,21,44,68,53,19,40,32,17,21,41,45,30,50,39,31,62,48,54,24,28,42,18,47,60,57,27,41,28
55,52,25,38,67,57,18,34,32,20,25,35,47,40,49,47,36,62,44,53,15,31,40,17,50,57,58,21,51,16
60,39,32,44,64,55,31,37,39,19,23,43,46,43,42,41,41,53,48,51,22,31,43,11,36,61,56,25,37,19
53,40,35,46,72,53,20,36,49,19,21,45,52,30,49,46,40,54,46,46,26,25,29,18,52,61,53,22,35,19
52,40,35,46,63,56,24,35,37,22,22,34,54,36,42,53,33,57,50,52,24,33,42,17,41,53,59,19,44,17
62,49,24,42,66,61,21,42,35,18,26,43,48,36,47,45,35,55,39,47,23,27,45,21,46,57,60,19,36,17
61,48,35,44,57,50,28,35,45,19,22,40,53,47,44,48,36,58,48,41,23,24,42,19,45,51,56,13,40,20
55,53,34,38,67,62,20,39,34,15,22,40,49,37,46,47,29,60,47,56,21,32,42,12,42,58,55,23,35,22
56,49,33,49,66,55,22,35,40,14,29,42,47,36,49,44,35,56,42,42,18,28,42,19,43,61,58,23,40,19
57,57,35,40,71,48,20,36,36,19,26,31,50,42,46,47,38,61,39,45,23,27,37,14,52,65,54,15,40,21
56,48,26,47,66,52,22,33,42,17,26,28,52,40,47,51,35,53,39,58,24,28,41,21,45,64,53,21,40,17
59,53,28,32,59,59,21,38,39,22,22,43,55,37,37,46,34,58,53,45,21,33,44,19,45,57,58,18,34,23
55,51,30,48,66,48,24,24,36,23,30,37,50,33,54,46,25,58,44,48,22,33,44,17,47,61,55,18,39,26
55,42,36,34,64,52,23,36,34,20,25,41,51,37,54,42,32,57,48,54,17,33,43,19,51,54,51,21,45,21
58,48,31,46,66,52,19,32,39,21,23,40,53,41,46,51,36,50,47,36,20,37,45,24,49,60,50,12,39,21
64,50,30,31,60,52,19,43,39,17,26,39,53,30,50,44,37,56,49,53,15,30,35,23,50,64,54,19,38,22
54,51,31,46,69,56,26,39,43,15,22,36,48,40,48,51,37,49,39,44,20,26,41,18,46,52,61,23,41,20
64,42,20,48,68,44,22,31,39,11,31,44,51,41,50,40,28,57,45,44,23,37,42,16,57,64,50,18,41,24
55,47,33,38,69,56,18,37,34,21,28,42,55,38,42,51,33,59,43,50,22,39,32,12,48,53,48,17,56,16
54,51,30,46,70,51,28,38,37,18,24,38,57,36,35,43,27,62,43,50,17,36,33,22,51,60,52,20,42,21
57,44,33,46,60,64,22,38,31,18,22,35,49,39,50,46,33,51,41,45,16,40,46,18,47,61,58,18,41,23
60,45,32,49,73,58,22,39,35,17,23,38,57,36,45,46,33,56,48,42,17,23,38,24,44,56,54,20,42,20
62,47,29,40,61,48,20,34,35,21,28,44,56,38,42,47,34,54,43,47,24,32,41,13,54,58,51,21,49,19
53,42,33,50,69,54,22,35,40,21,24,28,52,32,48,45,31,64,47,47,25,29,36,19,51,54,58,15,46,22
56,48,25,43,67,50,20,40,41,15,21,45,48,36,47,51,29,54,46,49,21,40,42,18,46,54,56,16,50,18
59,46,33,39,63,56,22,43,31,18,27,44,57,32,43,42,37,60,39,44,14,38,41,19,45,55,58,21,48,18
60,47,27,42,70,55,24,34,35,18,26,37,58,33,43,51,37,58,43,54,21,26,44,17,45,56,55,18,33,25
63,49,35,43,62,63,23,38,34,13,33,29,48,32,42,36,33,63,45,55,24,32,36,18,43,61,57,15,46,21
46,47,29,46,72,54,16,30,37,19,24,45,52,43,45,47,38,50,45,51,16,42,39,18,46,56,56,15,46,22
60,52,24,52,67,59,22,40,37,14,28,41,52,34,53,45,30,52,41,45,19,32,42,19,39,57,51,22,43,20
60,49,32,44,69,53,18,34,42,14,21,38,51,35,48,50,36,61,44,41,15,32,42,19,49,61,55,21,31,27
57,45,32,43,65,56,21,39,42,22,27,38,55,36,43,42,34,57,45,52,20,30,36,18,39,58,49,19,46,26
56,43,29,45,62,56,15,38,37,18,23,40,51,41,48,44,38,52,45,43,21,30,40,19,43,58,65,21,41,30
68,50,35,44,70,50,18,37,38,19,18,34,51,40,52,43,32,58,46,47,23,27,37,23,47,55,57,15,41,17
57,53,25,51,65,54,18,32,37,19,36,37,61,45,41,54,25,59,38,52,22,33,32,14,50,51,51,20,40,20
59,43,32,42,65,61,20,31,37,19,16,44,60,36,47,44,40,55,46,58,20,28,38,15,41,54,59,20,40,22
57,55,25,45,64,57,25,34,38,18,28,36,55,41,44,50,31,52,35,56,27,30,43,15,39,57,54,19,46,16
54,46,31,39,63,59,23,38,47,21,26,42,46,36,45,44,43,53,54,52,20,29,40,13,47,58,46,16,41,20
63,41,37,38,59,55,22,44,44,16,21,41,55,37,48,48,29,52,43,51,17,26,44,14,46,59,60,24,39,19
60,47,32,41,64,59,17,33,33,18,16,35,55,39,50,48,35,57,47,50,19,30,41,13,50,61,60,15,45,22
50,43,29,45,67,55,24,39,42,19,32,41,49,39,54,43,33,59,43,47,16,23,37,18,54,52,54,20,48,17
53,45,34,40,62,56,22,35,40,24,18,45,50,38,50,50,35,58,42,46,21,36,43,19,45,50,68,18,33,16
63,36,30,40,65,64,23,29,40,19,20,36,49,39,52,50,33,56,43,47,21,29,42,24,49,61,54,16,45,17
58,49,26,48,65,56,15,36,37,24,22,43,50,41,48,48,32,57,39,50,14,34,39,17,42,61,60,27,37,17
62,51,32,38,68,49,27,36,40,18,23,41,51,30,44,50,36,54,47,52,25,25,39,17,51,51,52,19,43,21
54,50,35,47,66,52,21,37,43,17,24,45,62,35,48,39,33,53,43,52,16,26,40,15,48,55,56,21,35,24
66,44,35,44,61,51,23,29,33,16,19,40,55,33,48,42,34,55,51,45,17,32,47,17,46,65,60,24,35,25
61,41,27,40,67,56,15,35,33,22,30,37,54,39,49,50,33,58,34,50,23,28,34,15,48,60,60,22,47,24
57,56,30,40,68,59,25,36,36,22,17,41,50,33,45,54,36,51,48,50,17,21,40,17,45,63,57,21,37,20
58,47,30,46,62,60,16,52,41,14,24,43,53,38,52,42,28,52,42,52,16,34,44,17,50,57,52,13,40,17
57,47,24,47,67,58,23,30,35,19,19,33,54,42,50,36,35,55,41,43,19,35,36,18,52,59,58,22,49,29
60,44,32,40,58,56,24,40,34,19,39,42,58,35,44,48,35,56,47,44,24,28,42,17,47,52,54,19,33,21
68,51,23,44,63,48,26,45,31,18,33,37,60,32,49,41,30,59,39,47,17,37,33,18,48,62,57,19,37,20
61,40,33,43,66,59,27,34,44,18,28,36,51,30,46,44,31,50,44,46,24,36,38,14,46,59,62,21,44,17
55,47,27,48,62,58,24,39,37,23,25,33,52,30,47,41,33,63,49,41,22,33,45,25,48,58,48,16,38,25
61,50,30,37,71,56,25,41,32,16,26,38,52,40,39,37,33,55,40,54,20,38,41,18,51,54,58,23,40,16
54,59,27,42,60,53,21,40,36,15,32,39,58,37,42,47,37,57,38,53,13,31,32,26,47,61,56,13,45,21
60,47,26,39,64,54,19,42,40,16,29,38,60,42,46,45,36,51,48,52,18,22,32,22,44,59,64,17,39,21
58,60,31,45,66,55,20,42,39,15,26,44,51,37,42,49,37,56,38,47,23,29,33,16,42,55,54,25,43,14
64,47,36,38,72,54,24,33,34,19,24,38,52,42,47,48,30,66,48,44,18,24,43,20,42,57,56,17,41,14
63,42,30,43,69,51,28,32,37,13,26,38,57,40,52,37,38,55,56,45,17,24,46,22,44,62,48,17,38,22
53,44,34,43,65,54,17,37,44,10,25,43,57,33,48,53,33,64,38,49,19,29,44,18,36,64,58,16,44,20
61,46,27,46,70,57,28,43,45,22,26,36,52,34,49,48,33,53,44,42,16,23,48,17,48,56,60,13,33,16
56,54,30,47,64,55,25,36,40,16,30,38,49,40,49,47,38,59,35,45,19,21,36,19,51,63,59,12,38,21
63,51,24,42,64,54,24,38,33,17,21,45,54,40,47,43,30,59,40,48,21,24,37,22,45,62,61,22,40,21
64,46,28,44,65,61,27,41,38,21,24,39,50,36,52,36,33,61,45,46,23,24,31,21,42,57,53,25,37,22
55,54,33,45,63,54,23,39,33,17,21,44,53,38,54,42,29,53,48,49,19,30,36,20,48,62,56,21,36,17
57,47,26,40,69,54,22,36,44,15,24,45,51,30,44,50,38,61,44,43,20,37,47,15,43,53,51,21,44,21
50,45,31,40,60,54,25,38,35,19,19,40,44,34,50,47,43,60,49,49,27,32,34,13,53,56,61,18,43,23
54,48,27,47,66,55,21,36,31,16,18,43,50,43,47,47,37,55,46,49,12,37,33,26,49,58,59,21,41,20
57,46,24,45,63,55,27,36,45,18,18,41,57,35,47,48,27,56,47,41,20,29,50,16,40,65,59,14,44,22
60,47,31,47,68,57,19,33,41,28,27,42,54,37,52,46,32,51,43,42,19,33,38,16,42,55,54,19,44,15
53,47,28,45,64,59,21,37,35,20,28,46,48,30,42,52,34,53,46,43,21,34,38,22,53,57,57,22,36,21
62,38,31,39,69,57,20,44,42,15,27,42,56,40,44,50,47,51,42,46,19,36,29,10,50,57,58,20,35,16
66,55,32,44,59,54,24,38,34,10,20,39,52,33,51,38,28,65,42,51,18,31,39,18,47,62,57,23,44,18
60,42,27,51,66,55,24,43,42,17,21,41,52,44,52,36,32,55,39,50,21,34,24,15,50,54,60,16,53,16
57,43,27,45,69,55,25,40,36,18,27,36,53,36,53,49,33,52,43,49,17,34,38,16,40,59,56,19,48,19
62,40,29,41,61,57,21,35,39,20,23,40,60,39,52,47,37,56,41,49,18,31,33,18,48,63,54,15,39,24
60,45,29,33,60,55,25,43,31,17,25,43,55,37,48,50,40,54,48,49,25,31,38,15,42,61,59,19,43,12
55,38,29,47,65,60,24,34,37,13,29,37,61,38,45,41,40,56,49,49,19,36,44,22,54,48,51,22,36,13
63,48,31,48,63,54,17,37,35,24,19,43,55,32,46,50,32,59,44,53,15,29,50,21,40,53,56,23,36,16
61,48,32,44,65,58,26,39,35,12,24,40,53,38,47,48,34,55,39,50,24,29,35,22,51,58,54,13,39,19
55,53,40,43,64,60,22,32,42,21,27,41,48,40,43,45,33,50,42,43,15,30,36,18,51,55,54,25,47,17
59,53,24,46,66,52,19,31,44,18,28,44,50,36,47,46,35,47,46,53,24,27,40,14,42,60,58,17,46,20
56,42,23,41,60,63,20,43,41,15,32,34,54,32,43,44,34,53,49,51,25,31,37,21,43,61,58,23,42,21
62,57,22,47,62,58,21,35,45,18,22,50,52,33,44,42,34,59,40,41,22,35,36,21,46,57,55,22,33,21
59,48,27,48,65,55,21,39,40,18,25,36,53,40,47,41,40,60,48,52,20,35,40,13,36,61,54,14,41,16
58,43,29,46,58,56,21,35,46,19,25,43,48,39,45,46,40,56,46,49,20,28,31,17,52,60,55,21,41,19
59,51,30,38,64,57,23,39,37,14,24,38,51,30,47,46,35,56,48,49,21,27,38,24,42,62,60,16,48,18
63,41,33,48,66,57,20,40,36,15,25,46,52,36,38,44,34,54,48,43,20,36,41,9,50,59,62,21,39,16
55,52,27,50,72,55,24,41,34,23,26,41,45,38,44,49,31,49,38,42,29,32,36,18,45,53,62,20,44,17
49,45,37,43,65,58,25,33,36,18,23,36,51,38,40,45,32,47,45,44,24,33,47,19,53,55,59,19,45,28
57,50,26,39,66,56,27,33,46,17,19,40,54,39,44,54,29,58,45,45,15,33,37,21,46,62,59,18,37,20
61,45,37,44,63,58,26,33,33,16,24,45,47,39,50,41,37,52,40,43,20,28,37,18,41,57,59,25,46,27
56,45,32,38,65,53,27,45,47,12,21,41,49,38,49,39,29,59,46,51,15,39,39,20,45,58,53,23,36,22
63,48,28,41,69,45,18,37,35,17,23,36,57,38,53,49,36,55,46,49,25,28,45,21,44,52,58,16,44,16
61,46,30,48,61,58,21,40,41,15,16,36,50,43,44,41,37,59,36,44,23,28,43,18,50,60,56,22,45,20
51,53,31,51,65,49,19,29,44,21,18,43,55,38,52,45,35,52,48,52,18,28,40,21,49,56,54,19,39,17
59,48,30,48,57,56,21,36,38,17,24,42,52,38,40,53,34,58,40,45,17,38,35,19,50,61,52,21,41,22
56,54,33,46,64,52,24,40,35,14,27,38,55,36,51,52,34,51,40,44,23,27,38,21,46,56,50,17,43,25
59,49,26,47,56,55,23,39,43,13,24,42,60,34,53,48,29,53,48,50,22,42,37,17,45,48,60,14,43,13
59,45,25,46,59,60,21,35,40,20,29,38,45,41,44,39,35,61,39,46,25,32,43,19,43,59,49,17,48,30
56,45,30,44,71,54,22,40,40,15,23,38,57,39,47,51,41,53,40,54,16,21,42,17,43,53,53,23,44,20
62,49,25,45,64,56,19,41,45,17,18,45,58,39,43,49,31,60,50,46,22,34,31,20,35,55,55,18,45,15
54,42,29,50,58,54,16,38,46,19,31,29,55,33,54,41,38,62,48,46,18,28,40,24,50,59,46,14,44,26
52,52,27,45,66,63,17,34,40,18,26,44,53,35,44,50,25,53,44,49,17,34,38,20,50,60,54,21,39,22
56,55,34,52,60,61,26,39,30,14,24,40,61,30,52,46,39,53,38,48,20,34,40,25,43,50,55,15,41,11
62,42,27,47,64,49,17,43,36,15,26,36,45,32,49,38,34,57,44,45,20,35,50,19,50,61,59,20,48,22
61,40,30,50,64,54,23,34,48,15,29,34,51,38,45,44,45,59,50,44,16,29,33,11,49,64,54,15,40,23
57,41,30,48,64,52,18,40,43,16,24,42,49,52,47,35,37,61,35,50,23,28,42,18,41,55,63,17,43,21
